"DATETIME","SHFE.PB.2011.09.CLOSE","SHFE.PB.2011.09.SETTLE","SHFE.PB.2011.09.VOLUME","SHFE.PB.2011.10.CLOSE","SHFE.PB.2011.10.SETTLE","SHFE.PB.2011.10.VOLUME","SHFE.PB.2011.11.CLOSE","SHFE.PB.2011.11.SETTLE","SHFE.PB.2011.11.VOLUME","SHFE.PB.2011.12.CLOSE","SHFE.PB.2011.12.SETTLE","SHFE.PB.2011.12.VOLUME","SHFE.PB.2012.01.CLOSE","SHFE.PB.2012.01.SETTLE","SHFE.PB.2012.01.VOLUME","SHFE.PB.2012.02.CLOSE","SHFE.PB.2012.02.SETTLE","SHFE.PB.2012.02.VOLUME","SHFE.PB.2012.03.CLOSE","SHFE.PB.2012.03.SETTLE","SHFE.PB.2012.03.VOLUME","SHFE.PB.2012.04.CLOSE","SHFE.PB.2012.04.SETTLE","SHFE.PB.2012.04.VOLUME","SHFE.PB.2012.05.CLOSE","SHFE.PB.2012.05.SETTLE","SHFE.PB.2012.05.VOLUME","SHFE.PB.2012.06.CLOSE","SHFE.PB.2012.06.SETTLE","SHFE.PB.2012.06.VOLUME","SHFE.PB.2012.07.CLOSE","SHFE.PB.2012.07.SETTLE","SHFE.PB.2012.07.VOLUME","SHFE.PB.2012.08.CLOSE","SHFE.PB.2012.08.SETTLE","SHFE.PB.2012.08.VOLUME","SHFE.PB.2012.09.CLOSE","SHFE.PB.2012.09.SETTLE","SHFE.PB.2012.09.VOLUME","SHFE.PB.2012.10.CLOSE","SHFE.PB.2012.10.SETTLE","SHFE.PB.2012.10.VOLUME","SHFE.PB.2012.11.CLOSE","SHFE.PB.2012.11.SETTLE","SHFE.PB.2012.11.VOLUME","SHFE.PB.2012.12.CLOSE","SHFE.PB.2012.12.SETTLE","SHFE.PB.2012.12.VOLUME","SHFE.PB.2013.01.CLOSE","SHFE.PB.2013.01.SETTLE","SHFE.PB.2013.01.VOLUME","SHFE.PB.2013.02.CLOSE","SHFE.PB.2013.02.SETTLE","SHFE.PB.2013.02.VOLUME","SHFE.PB.2013.03.CLOSE","SHFE.PB.2013.03.SETTLE","SHFE.PB.2013.03.VOLUME","SHFE.PB.2013.04.CLOSE","SHFE.PB.2013.04.SETTLE","SHFE.PB.2013.04.VOLUME","SHFE.PB.2013.05.CLOSE","SHFE.PB.2013.05.SETTLE","SHFE.PB.2013.05.VOLUME","SHFE.PB.2013.06.CLOSE","SHFE.PB.2013.06.SETTLE","SHFE.PB.2013.06.VOLUME","SHFE.PB.2013.07.CLOSE","SHFE.PB.2013.07.SETTLE","SHFE.PB.2013.07.VOLUME","SHFE.PB.2013.08.CLOSE","SHFE.PB.2013.08.SETTLE","SHFE.PB.2013.08.VOLUME","SHFE.PB.2013.09.CLOSE","SHFE.PB.2013.09.SETTLE","SHFE.PB.2013.09.VOLUME","SHFE.PB.2013.10.CLOSE","SHFE.PB.2013.10.SETTLE","SHFE.PB.2013.10.VOLUME","SHFE.PB.2013.11.CLOSE","SHFE.PB.2013.11.SETTLE","SHFE.PB.2013.11.VOLUME","SHFE.PB.2013.12.CLOSE","SHFE.PB.2013.12.SETTLE","SHFE.PB.2013.12.VOLUME","SHFE.PB.2014.01.CLOSE","SHFE.PB.2014.01.SETTLE","SHFE.PB.2014.01.VOLUME","SHFE.PB.2014.02.CLOSE","SHFE.PB.2014.02.SETTLE","SHFE.PB.2014.02.VOLUME","SHFE.PB.2014.03.CLOSE","SHFE.PB.2014.03.SETTLE","SHFE.PB.2014.03.VOLUME","SHFE.PB.2014.04.CLOSE","SHFE.PB.2014.04.SETTLE","SHFE.PB.2014.04.VOLUME","SHFE.PB.2014.05.CLOSE","SHFE.PB.2014.05.SETTLE","SHFE.PB.2014.05.VOLUME","SHFE.PB.2014.06.CLOSE","SHFE.PB.2014.06.SETTLE","SHFE.PB.2014.06.VOLUME","SHFE.PB.2014.07.CLOSE","SHFE.PB.2014.07.SETTLE","SHFE.PB.2014.07.VOLUME","SHFE.PB.2014.08.CLOSE","SHFE.PB.2014.08.SETTLE","SHFE.PB.2014.08.VOLUME","SHFE.PB.2014.09.CLOSE","SHFE.PB.2014.09.SETTLE","SHFE.PB.2014.09.VOLUME","SHFE.PB.2014.10.CLOSE","SHFE.PB.2014.10.SETTLE","SHFE.PB.2014.10.VOLUME","SHFE.PB.2014.11.CLOSE","SHFE.PB.2014.11.SETTLE","SHFE.PB.2014.11.VOLUME","SHFE.PB.2014.12.CLOSE","SHFE.PB.2014.12.SETTLE","SHFE.PB.2014.12.VOLUME","SHFE.PB.2015.01.CLOSE","SHFE.PB.2015.01.SETTLE","SHFE.PB.2015.01.VOLUME","SHFE.PB.2015.02.CLOSE","SHFE.PB.2015.02.SETTLE","SHFE.PB.2015.02.VOLUME","SHFE.PB.2015.03.CLOSE","SHFE.PB.2015.03.SETTLE","SHFE.PB.2015.03.VOLUME","SHFE.PB.2015.04.CLOSE","SHFE.PB.2015.04.SETTLE","SHFE.PB.2015.04.VOLUME","SHFE.PB.2015.05.CLOSE","SHFE.PB.2015.05.SETTLE","SHFE.PB.2015.05.VOLUME","SHFE.PB.2015.06.CLOSE","SHFE.PB.2015.06.SETTLE","SHFE.PB.2015.06.VOLUME","SHFE.PB.2015.07.CLOSE","SHFE.PB.2015.07.SETTLE","SHFE.PB.2015.07.VOLUME","SHFE.PB.2015.08.CLOSE","SHFE.PB.2015.08.SETTLE","SHFE.PB.2015.08.VOLUME","SHFE.PB.2015.09.CLOSE","SHFE.PB.2015.09.SETTLE","SHFE.PB.2015.09.VOLUME","SHFE.PB.2015.10.CLOSE","SHFE.PB.2015.10.SETTLE","SHFE.PB.2015.10.VOLUME","SHFE.PB.2015.11.CLOSE","SHFE.PB.2015.11.SETTLE","SHFE.PB.2015.11.VOLUME","SHFE.PB.2015.12.CLOSE","SHFE.PB.2015.12.SETTLE","SHFE.PB.2015.12.VOLUME","SHFE.PB.2016.01.CLOSE","SHFE.PB.2016.01.SETTLE","SHFE.PB.2016.01.VOLUME","SHFE.PB.2016.02.CLOSE","SHFE.PB.2016.02.SETTLE","SHFE.PB.2016.02.VOLUME","SHFE.PB.2016.03.CLOSE","SHFE.PB.2016.03.SETTLE","SHFE.PB.2016.03.VOLUME","SHFE.PB.2016.04.CLOSE","SHFE.PB.2016.04.SETTLE","SHFE.PB.2016.04.VOLUME","SHFE.PB.2016.05.CLOSE","SHFE.PB.2016.05.SETTLE","SHFE.PB.2016.05.VOLUME","SHFE.PB.2016.06.CLOSE","SHFE.PB.2016.06.SETTLE","SHFE.PB.2016.06.VOLUME","SHFE.PB.2016.07.CLOSE","SHFE.PB.2016.07.SETTLE","SHFE.PB.2016.07.VOLUME","SHFE.PB.2016.08.CLOSE","SHFE.PB.2016.08.SETTLE","SHFE.PB.2016.08.VOLUME","SHFE.PB.2016.09.CLOSE","SHFE.PB.2016.09.SETTLE","SHFE.PB.2016.09.VOLUME","SHFE.PB.2016.10.CLOSE","SHFE.PB.2016.10.SETTLE","SHFE.PB.2016.10.VOLUME","SHFE.PB.2016.11.CLOSE","SHFE.PB.2016.11.SETTLE","SHFE.PB.2016.11.VOLUME","SHFE.PB.2016.12.CLOSE","SHFE.PB.2016.12.SETTLE","SHFE.PB.2016.12.VOLUME","SHFE.PB.2017.01.CLOSE","SHFE.PB.2017.01.SETTLE","SHFE.PB.2017.01.VOLUME"
"2011-04-20",18165,18120,2930,18250,18195,12,18145,18145,6,18565,18485,10,18525,18525,22,18490,18490,2,18210,18210,12,19005,19005,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-04-21",18180,18200,2504,18280,18285,34,18235,18235,6,18485,18485,10,18525,18525,22,18490,18490,2,18300,18300,12,19005,19005,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-04-22",17975,17980,3420,18115,18145,44,18100,18100,6,18485,18485,10,18385,18385,22,18350,18350,2,18160,18160,12,18860,18860,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-04-25",17760,17855,2102,17640,17980,44,17935,17935,6,18450,18450,10,18215,18215,22,18180,18180,2,17995,17995,12,18685,18685,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-04-26",17645,17540,3506,17750,17675,22,17935,17935,6,18000,18000,2,18070,18070,2,17905,17905,4,17720,17720,12,18400,18400,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-04-27",17550,17645,2974,17715,17765,12,18025,18025,6,18050,18050,2,18120,18120,2,17950,17950,4,18155,18155,6,18850,18850,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-04-28",17755,17745,3278,17905,17895,18,18025,18025,6,18260,18260,2,18120,18120,2,17950,17950,4,18155,18155,6,18670,18670,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-04-29",17550,17600,1548,17720,17755,18,17885,17885,6,18115,18115,2,17975,17975,2,17810,17810,4,18010,18010,6,18525,18525,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-03",17530,17545,1902,17750,17750,18,17830,17830,6,18060,18060,2,17920,17920,2,17755,17755,4,17955,17955,6,18470,18470,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-04",17480,17500,1140,17625,17670,8,17830,17830,6,17975,17960,6,17820,17820,2,17655,17655,4,17855,17855,6,18365,18365,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-05",16715,16980,4070,16925,17210,10,17275,17275,6,17550,17550,2,17300,17340,4,17400,17400,2,17455,17455,2,17950,17950,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-06",16255,16300,6540,16450,16520,66,16580,16580,6,16950,17000,4,17180,17180,2,17155,17155,2,17290,17290,2,17780,17780,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-09",16620,16520,3246,16700,16680,16,16580,16580,6,17000,17000,4,16905,17150,6,17155,17155,2,17255,17255,2,17100,17100,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-10",16645,16560,2760,16700,16670,16,16570,16570,6,16985,16985,4,17220,17220,6,17200,17200,2,16975,16975,2,16820,16820,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-11",16675,16750,3638,16885,16980,42,16880,16880,6,17300,17300,4,17540,17540,6,17500,17500,2,17260,17260,2,17110,17110,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-12",16220,16350,4424,16435,16510,16,16415,16415,6,16950,16850,16,17085,17085,6,17045,17045,2,17260,17260,2,16665,16665,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2011-05-13",16705,16575,3836,16790,16715,30,16590,16590,2,16915,16710,4,16940,16940,6,16900,16900,2,17300,17115,6,17300,17025,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
