"DATETIME","CFFEX.IF.2010.05.CLOSE","CFFEX.IF.2010.05.SETTLE","CFFEX.IF.2010.05.VOLUME","CFFEX.IF.2010.06.CLOSE","CFFEX.IF.2010.06.SETTLE","CFFEX.IF.2010.06.VOLUME","CFFEX.IF.2010.07.CLOSE","CFFEX.IF.2010.07.SETTLE","CFFEX.IF.2010.07.VOLUME","CFFEX.IF.2010.08.CLOSE","CFFEX.IF.2010.08.SETTLE","CFFEX.IF.2010.08.VOLUME","CFFEX.IF.2010.09.CLOSE","CFFEX.IF.2010.09.SETTLE","CFFEX.IF.2010.09.VOLUME","CFFEX.IF.2010.10.CLOSE","CFFEX.IF.2010.10.SETTLE","CFFEX.IF.2010.10.VOLUME","CFFEX.IF.2010.11.CLOSE","CFFEX.IF.2010.11.SETTLE","CFFEX.IF.2010.11.VOLUME","CFFEX.IF.2010.12.CLOSE","CFFEX.IF.2010.12.SETTLE","CFFEX.IF.2010.12.VOLUME","CFFEX.IF.2011.01.CLOSE","CFFEX.IF.2011.01.SETTLE","CFFEX.IF.2011.01.VOLUME","CFFEX.IF.2011.02.CLOSE","CFFEX.IF.2011.02.SETTLE","CFFEX.IF.2011.02.VOLUME","CFFEX.IF.2011.03.CLOSE","CFFEX.IF.2011.03.SETTLE","CFFEX.IF.2011.03.VOLUME","CFFEX.IF.2011.04.CLOSE","CFFEX.IF.2011.04.SETTLE","CFFEX.IF.2011.04.VOLUME","CFFEX.IF.2011.05.CLOSE","CFFEX.IF.2011.05.SETTLE","CFFEX.IF.2011.05.VOLUME","CFFEX.IF.2011.06.CLOSE","CFFEX.IF.2011.06.SETTLE","CFFEX.IF.2011.06.VOLUME","CFFEX.IF.2011.07.CLOSE","CFFEX.IF.2011.07.SETTLE","CFFEX.IF.2011.07.VOLUME","CFFEX.IF.2011.08.CLOSE","CFFEX.IF.2011.08.SETTLE","CFFEX.IF.2011.08.VOLUME","CFFEX.IF.2011.09.CLOSE","CFFEX.IF.2011.09.SETTLE","CFFEX.IF.2011.09.VOLUME","CFFEX.IF.2011.10.CLOSE","CFFEX.IF.2011.10.SETTLE","CFFEX.IF.2011.10.VOLUME","CFFEX.IF.2011.11.CLOSE","CFFEX.IF.2011.11.SETTLE","CFFEX.IF.2011.11.VOLUME","CFFEX.IF.2011.12.CLOSE","CFFEX.IF.2011.12.SETTLE","CFFEX.IF.2011.12.VOLUME","CFFEX.IF.2012.01.CLOSE","CFFEX.IF.2012.01.SETTLE","CFFEX.IF.2012.01.VOLUME","CFFEX.IF.2012.02.CLOSE","CFFEX.IF.2012.02.SETTLE","CFFEX.IF.2012.02.VOLUME","CFFEX.IF.2012.03.CLOSE","CFFEX.IF.2012.03.SETTLE","CFFEX.IF.2012.03.VOLUME","CFFEX.IF.2012.04.CLOSE","CFFEX.IF.2012.04.SETTLE","CFFEX.IF.2012.04.VOLUME","CFFEX.IF.2012.05.CLOSE","CFFEX.IF.2012.05.SETTLE","CFFEX.IF.2012.05.VOLUME","CFFEX.IF.2012.06.CLOSE","CFFEX.IF.2012.06.SETTLE","CFFEX.IF.2012.06.VOLUME","CFFEX.IF.2012.07.CLOSE","CFFEX.IF.2012.07.SETTLE","CFFEX.IF.2012.07.VOLUME","CFFEX.IF.2012.08.CLOSE","CFFEX.IF.2012.08.SETTLE","CFFEX.IF.2012.08.VOLUME","CFFEX.IF.2012.09.CLOSE","CFFEX.IF.2012.09.SETTLE","CFFEX.IF.2012.09.VOLUME","CFFEX.IF.2012.10.CLOSE","CFFEX.IF.2012.10.SETTLE","CFFEX.IF.2012.10.VOLUME","CFFEX.IF.2012.11.CLOSE","CFFEX.IF.2012.11.SETTLE","CFFEX.IF.2012.11.VOLUME","CFFEX.IF.2012.12.CLOSE","CFFEX.IF.2012.12.SETTLE","CFFEX.IF.2012.12.VOLUME","CFFEX.IF.2013.01.CLOSE","CFFEX.IF.2013.01.SETTLE","CFFEX.IF.2013.01.VOLUME","CFFEX.IF.2013.02.CLOSE","CFFEX.IF.2013.02.SETTLE","CFFEX.IF.2013.02.VOLUME","CFFEX.IF.2013.03.CLOSE","CFFEX.IF.2013.03.SETTLE","CFFEX.IF.2013.03.VOLUME","CFFEX.IF.2013.04.CLOSE","CFFEX.IF.2013.04.SETTLE","CFFEX.IF.2013.04.VOLUME","CFFEX.IF.2013.05.CLOSE","CFFEX.IF.2013.05.SETTLE","CFFEX.IF.2013.05.VOLUME","CFFEX.IF.2013.06.CLOSE","CFFEX.IF.2013.06.SETTLE","CFFEX.IF.2013.06.VOLUME","CFFEX.IF.2013.07.CLOSE","CFFEX.IF.2013.07.SETTLE","CFFEX.IF.2013.07.VOLUME","CFFEX.IF.2013.08.CLOSE","CFFEX.IF.2013.08.SETTLE","CFFEX.IF.2013.08.VOLUME","CFFEX.IF.2013.09.CLOSE","CFFEX.IF.2013.09.SETTLE","CFFEX.IF.2013.09.VOLUME","CFFEX.IF.2013.10.CLOSE","CFFEX.IF.2013.10.SETTLE","CFFEX.IF.2013.10.VOLUME","CFFEX.IF.2013.11.CLOSE","CFFEX.IF.2013.11.SETTLE","CFFEX.IF.2013.11.VOLUME","CFFEX.IF.2013.12.CLOSE","CFFEX.IF.2013.12.SETTLE","CFFEX.IF.2013.12.VOLUME","CFFEX.IF.2014.01.CLOSE","CFFEX.IF.2014.01.SETTLE","CFFEX.IF.2014.01.VOLUME","CFFEX.IF.2014.02.CLOSE","CFFEX.IF.2014.02.SETTLE","CFFEX.IF.2014.02.VOLUME","CFFEX.IF.2014.03.CLOSE","CFFEX.IF.2014.03.SETTLE","CFFEX.IF.2014.03.VOLUME","CFFEX.IF.2014.04.CLOSE","CFFEX.IF.2014.04.SETTLE","CFFEX.IF.2014.04.VOLUME","CFFEX.IF.2014.05.CLOSE","CFFEX.IF.2014.05.SETTLE","CFFEX.IF.2014.05.VOLUME","CFFEX.IF.2014.06.CLOSE","CFFEX.IF.2014.06.SETTLE","CFFEX.IF.2014.06.VOLUME","CFFEX.IF.2014.07.CLOSE","CFFEX.IF.2014.07.SETTLE","CFFEX.IF.2014.07.VOLUME","CFFEX.IF.2014.08.CLOSE","CFFEX.IF.2014.08.SETTLE","CFFEX.IF.2014.08.VOLUME","CFFEX.IF.2014.09.CLOSE","CFFEX.IF.2014.09.SETTLE","CFFEX.IF.2014.09.VOLUME","CFFEX.IF.2014.10.CLOSE","CFFEX.IF.2014.10.SETTLE","CFFEX.IF.2014.10.VOLUME","CFFEX.IF.2014.11.CLOSE","CFFEX.IF.2014.11.SETTLE","CFFEX.IF.2014.11.VOLUME","CFFEX.IF.2014.12.CLOSE","CFFEX.IF.2014.12.SETTLE","CFFEX.IF.2014.12.VOLUME","CFFEX.IF.2015.01.CLOSE","CFFEX.IF.2015.01.SETTLE","CFFEX.IF.2015.01.VOLUME","CFFEX.IF.2015.02.CLOSE","CFFEX.IF.2015.02.SETTLE","CFFEX.IF.2015.02.VOLUME","CFFEX.IF.2015.03.CLOSE","CFFEX.IF.2015.03.SETTLE","CFFEX.IF.2015.03.VOLUME","CFFEX.IF.2015.04.CLOSE","CFFEX.IF.2015.04.SETTLE","CFFEX.IF.2015.04.VOLUME","CFFEX.IF.2015.05.CLOSE","CFFEX.IF.2015.05.SETTLE","CFFEX.IF.2015.05.VOLUME","CFFEX.IF.2015.06.CLOSE","CFFEX.IF.2015.06.SETTLE","CFFEX.IF.2015.06.VOLUME","CFFEX.IF.2015.07.CLOSE","CFFEX.IF.2015.07.SETTLE","CFFEX.IF.2015.07.VOLUME","CFFEX.IF.2015.08.CLOSE","CFFEX.IF.2015.08.SETTLE","CFFEX.IF.2015.08.VOLUME","CFFEX.IF.2015.09.CLOSE","CFFEX.IF.2015.09.SETTLE","CFFEX.IF.2015.09.VOLUME","CFFEX.IF.2015.10.CLOSE","CFFEX.IF.2015.10.SETTLE","CFFEX.IF.2015.10.VOLUME","CFFEX.IF.2015.11.CLOSE","CFFEX.IF.2015.11.SETTLE","CFFEX.IF.2015.11.VOLUME","CFFEX.IF.2015.12.CLOSE","CFFEX.IF.2015.12.SETTLE","CFFEX.IF.2015.12.VOLUME","CFFEX.IF.2016.01.CLOSE","CFFEX.IF.2016.01.SETTLE","CFFEX.IF.2016.01.VOLUME","CFFEX.IF.2016.02.CLOSE","CFFEX.IF.2016.02.SETTLE","CFFEX.IF.2016.02.VOLUME","CFFEX.IF.2016.03.CLOSE","CFFEX.IF.2016.03.SETTLE","CFFEX.IF.2016.03.VOLUME","CFFEX.IF.2016.04.CLOSE","CFFEX.IF.2016.04.SETTLE","CFFEX.IF.2016.04.VOLUME","CFFEX.IF.2016.05.CLOSE","CFFEX.IF.2016.05.SETTLE","CFFEX.IF.2016.05.VOLUME","CFFEX.IF.2016.06.CLOSE","CFFEX.IF.2016.06.SETTLE","CFFEX.IF.2016.06.VOLUME","CFFEX.IF.2016.09.CLOSE","CFFEX.IF.2016.09.SETTLE","CFFEX.IF.2016.09.VOLUME","CFFEX.IF.2016.12.CLOSE","CFFEX.IF.2016.12.SETTLE","CFFEX.IF.2016.12.VOLUME"
"2010-05-06",2967.4,2972.6,170221,3018.8,3032,10154,NA,NA,NA,NA,NA,NA,3120,3131.2,688,NA,NA,NA,NA,NA,NA,3195,3213,636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-07",2897.6,2896,240106,2943,2946.8,15275,NA,NA,NA,NA,NA,NA,3033.8,3035,422,NA,NA,NA,NA,NA,NA,3100,3103.4,873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-10",2918,2912,201919,2961.6,2954,14788,NA,NA,NA,NA,NA,NA,3027,3024.6,388,NA,NA,NA,NA,NA,NA,3078,3074.8,1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-11",2801.6,2816.4,224626,2834,2857.8,19895,NA,NA,NA,NA,NA,NA,2898,2924.2,564,NA,NA,NA,NA,NA,NA,2948.6,2969.4,1227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-12",2836.2,2829.2,273131,2870,2862.8,39181,NA,NA,NA,NA,NA,NA,2900.2,2894.4,971,NA,NA,NA,NA,NA,NA,2940,2932,1742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-13",2894.6,2902.8,217422,2927.2,2930.6,35798,NA,NA,NA,NA,NA,NA,2960.6,2959.2,644,NA,NA,NA,NA,NA,NA,2996.8,2993.6,1289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-14",2862.6,2861.2,185453,2883,2885.6,41143,NA,NA,NA,NA,NA,NA,2924,2924.2,874,NA,NA,NA,NA,NA,NA,2965.8,2965.6,1166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-17",2719,2727.6,117625,2722.4,2729.2,101412,NA,NA,NA,NA,NA,NA,2737,2749.2,1163,NA,NA,NA,NA,NA,NA,2757,2771,1641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-18",2779,2779.6,40298,2810.4,2818.2,261582,NA,NA,NA,NA,NA,NA,2836,2842,1497,NA,NA,NA,NA,NA,NA,2871.6,2870.6,2686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-19",2763.4,2767.2,14913,2784.8,2798,340531,NA,NA,NA,NA,NA,NA,2811,2828.8,2330,NA,NA,NA,NA,NA,NA,2855,2869.2,4265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-20",2735,2735.8,7125,2763.2,2761.2,293133,NA,NA,NA,NA,NA,NA,2808.2,2797.8,1412,NA,NA,NA,NA,NA,NA,2846.6,2838.8,3402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-21",2749.8,2749.46,3765,2801,2789,307325,NA,NA,NA,NA,NA,NA,2855,2836.4,1803,NA,NA,NA,NA,NA,NA,2898.8,2878.6,4702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-05-24",NA,NA,NA,2902,2908.6,300512,2931.4,2933.6,6273,NA,NA,NA,2964,2969,1600,NA,NA,NA,NA,NA,NA,3021.8,3022.6,4205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
